timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, laserFront
825031, 157625.453125, 119017.7421875, 157746.84375, 155494.40625, 144066.96875, 154416.53125, 323.0
825041, 157621.59375, 119014.796875, 157746.84375, 155494.40625, 144062.078125, 154396.65625, 323.0
825051, 157621.59375, 119013.3125, 157744.90625, 155492.5, 144066.296875, 154409.078125, 323.0
825061, 157623.53125, 119018.4765625, 157748.765625, 155504.390625, 144061.0, 154410.96875, 317.0
825071, 157621.59375, 119013.3125, 157746.84375, 155504.390625, 144061.0, 154410.96875, 317.0
825081, 157617.75, 119022.9140625, 157746.84375, 155492.5, 144065.203125, 154410.96875, 317.0
825091, 157621.59375, 119017.0078125, 157746.84375, 155490.578125, 144077.859375, 154404.109375, 317.0
825101, 157621.59375, 119008.875, 157748.765625, 155490.0, 144062.078125, 154416.53125, 317.0
825111, 157623.53125, 119015.53125, 157744.90625, 155494.40625, 144066.296875, 154415.328125, 317.0
825121, 157621.59375, 119013.3125, 157748.765625, 155489.421875, 144062.078125, 154397.25, 317.0
825131, 157623.53125, 119017.7421875, 157748.765625, 155489.421875, 144062.078125, 154397.25, 317.0
825141, 157621.59375, 119017.7421875, 157746.84375, 155489.421875, 144062.078125, 154397.25, 317.0
825152, 157619.671875, 119015.53125, 157746.84375, 155489.421875, 144062.078125, 154397.25, 317.0
825161, 157623.53125, 119011.828125, 157746.84375, 155494.984375, 144070.109375, 154409.078125, 32766.0
825171, 157619.671875, 119019.2265625, 157750.703125, 155494.984375, 144070.109375, 154409.078125, 32766.0
825181, 157621.59375, 119012.578125, 157750.703125, 155496.90625, 144062.765625, 154409.078125, 32766.0
825191, 157623.53125, 119011.09375, 157746.84375, 155491.90625, 144062.765625, 154404.703125, 32766.0
825201, 157619.671875, 119017.0078125, 157746.84375, 155483.078125, 144059.625, 154409.078125, 32766.0
825211, 157621.59375, 119015.53125, 157746.84375, 155485.0, 144062.765625, 154410.96875, 32766.0
825221, 157621.59375, 119013.3125, 157750.703125, 155485.0, 144062.765625, 154410.96875, 32766.0
825231, 157623.53125, 119019.2265625, 157748.765625, 155485.0, 144062.765625, 154410.96875, 32766.0
825241, 157621.59375, 119007.3984375, 157746.84375, 155501.328125, 144057.859375, 154415.9375, 32766.0
825251, 157623.53125, 119017.0078125, 157750.703125, 155494.40625, 144069.421875, 154404.703125, 32766.0
825261, 157621.59375, 119014.796875, 157744.90625, 155485.578125, 144068.75, 154410.96875, 317.0
825272, 157625.453125, 119019.2265625, 157748.765625, 155481.921875, 144057.171875, 154413.453125, 317.0
825281, 157621.59375, 119015.53125, 157746.84375, 155494.40625, 144061.390625, 154402.21875, 317.0
825301, 157623.53125, 119014.046875, 157744.90625, 155494.40625, 144061.390625, 154402.21875, 317.0
825312, 157621.59375, 119014.796875, 157746.84375, 155494.40625, 144061.390625, 154402.21875, 317.0
825322, 157619.671875, 119019.9609375, 157746.84375, 155489.421875, 144062.765625, 154409.671875, 317.0
825351, 157621.59375, 119019.2265625, 157750.703125, 155496.90625, 144065.203125, 154411.5625, 317.0
825363, 157621.59375, 119023.6640625, 157748.765625, 155496.90625, 144065.203125, 154411.5625, 320.0
825371, 157621.59375, 119023.6640625, 157748.765625, 155494.40625, 144062.078125, 154413.453125, 320.0
825381, 157619.671875, 119016.265625, 157744.90625, 155494.40625, 144062.078125, 154413.453125, 320.0
825391, 157621.59375, 119014.796875, 157748.765625, 155496.90625, 144068.34375, 154406.0, 320.0
825403, 157621.59375, 119012.578125, 157746.84375, 155494.40625, 144068.75, 154399.734375, 320.0
825412, 157619.671875, 119008.875, 157750.703125, 155494.40625, 144068.75, 154399.734375, 320.0
825421, 157619.671875, 119008.875, 157750.703125, 155494.40625, 144068.75, 154399.734375, 320.0
825431, 157623.53125, 119013.3125, 157748.765625, 155499.40625, 144062.078125, 154408.484375, 320.0
825441, 157621.59375, 119018.4765625, 157748.765625, 155498.25, 144061.0, 154406.0, 320.0
825454, 157619.671875, 119004.4453125, 157744.90625, 155496.90625, 144053.640625, 154419.015625, 320.0
825464, 157621.59375, 119014.046875, 157750.703125, 155496.90625, 144053.640625, 154419.015625, 321.0
825473, 157621.59375, 119014.046875, 157750.703125, 155496.90625, 144053.640625, 154419.015625, 321.0
825481, 157621.59375, 119009.609375, 157748.765625, 155500.734375, 144064.53125, 154410.96875, 321.0
825491, 157623.53125, 119014.0625, 157748.765625, 155500.734375, 144064.53125, 154410.96875, 321.0
825501, 157617.75, 119010.359375, 154409.078125, 155497.484375, 144069.421875, 154410.96875, 321.0
825513, 157619.671875, 119013.3125, 157746.84375, 155490.0, 144061.390625, 154410.96875, 321.0
825523, 157621.59375, 119007.3984375, 157744.90625, 155498.0625, 144066.96875, 154409.078125, 321.0
825531, 157623.53125, 119011.09375, 157748.765625, 155487.5, 144059.625, 154404.109375, 321.0
825541, 157621.59375, 119012.578125, 157744.90625, 155490.578125, 144064.53125, 154415.328125, 321.0
825551, 157621.59375, 119016.2734375, 157748.765625, 155494.40625, 144056.09375, 154404.109375, 321.0
825561, 157621.59375, 119014.796875, 157748.765625, 155490.0, 144070.515625, 154404.109375, 321.0
825571, 157621.59375, 119006.6640625, 157748.765625, 155493.828125, 144069.421875, 154408.390625, 321.0
825581, 157625.453125, 119019.2265625, 157748.765625, 155491.90625, 144057.859375, 154407.875, 325.0
825591, 157621.59375, 119019.2265625, 157748.765625, 155491.90625, 144057.859375, 154407.875, 325.0
825601, 157621.59375, 119016.265625, 157746.84375, 155499.40625, 144060.3125, 154409.078125, 325.0
825611, 157619.671875, 119018.4921875, 157748.765625, 155485.578125, 144060.3125, 154394.765625, 325.0
825621, 157621.59375, 119013.3125, 157748.765625, 155485.578125, 144060.3125, 154394.765625, 325.0
825631, 157623.53125, 119008.875, 157748.765625, 155485.578125, 144060.3125, 154394.765625, 325.0
825641, 157617.75, 119022.9296875, 157748.765625, 155485.578125, 144060.3125, 154394.765625, 325.0
825652, 157617.75, 119014.046875, 157748.765625, 155496.328125, 144058.546875, 154408.484375, 325.0
825663, 157619.671875, 119008.875, 157746.84375, 155496.328125, 144062.765625, 154402.21875, 317.0
825671, 157621.59375, 119018.4921875, 157746.84375, 155491.90625, 144068.75, 154404.703125, 317.0
825681, 157625.453125, 119014.796875, 157748.765625, 155491.90625, 144068.75, 154404.703125, 317.0
825691, 157621.59375, 119018.4921875, 157750.703125, 155500.734375, 144069.421875, 154405.390625, 317.0
825702, 157621.59375, 119011.09375, 157748.765625, 155487.5, 144069.421875, 154401.03125, 317.0
825713, 157621.59375, 119014.796875, 157750.703125, 155495.75, 144065.203125, 154399.140625, 317.0
825731, 157621.59375, 119013.3125, 157752.625, 155489.421875, 144066.96875, 154409.078125, 317.0
825741, 157623.53125, 119013.3125, 157748.765625, 155488.078125, 144061.0, 154412.84375, 317.0
825751, 157623.53125, 119011.09375, 157744.90625, 155488.078125, 144061.0, 154412.84375, 317.0
825761, 157619.671875, 119012.578125, 157746.84375, 155488.078125, 144061.0, 154412.84375, 324.0
825771, 157621.59375, 119015.53125, 157746.84375, 155488.078125, 144061.0, 154412.84375, 324.0
825781, 157621.59375, 119015.53125, 157746.84375, 155488.078125, 144061.0, 154412.84375, 324.0
825791, 157619.671875, 119018.4765625, 157746.84375, 155488.078125, 144061.0, 154412.84375, 324.0
825802, 157621.59375, 119014.796875, 157748.765625, 155496.90625, 144065.203125, 154409.078125, 324.0
825813, 157621.59375, 119015.53125, 157744.90625, 155494.40625, 144062.765625, 154412.15625, 324.0
825821, 157621.59375, 119015.53125, 157744.90625, 155494.40625, 144065.609375, 154414.640625, 324.0
825831, 157623.53125, 119015.53125, 157744.90625, 155494.40625, 144065.609375, 154414.640625, 324.0
825841, 157621.59375, 119017.0078125, 157746.84375, 155493.078125, 144066.96875, 154403.515625, 324.0
825851, 157617.75, 119012.578125, 157748.765625, 155492.5, 144056.09375, 154409.078125, 324.0
825863, 157623.53125, 119015.53125, 157744.90625, 155500.734375, 144065.203125, 154407.1875, 316.0
825871, 157623.53125, 119015.53125, 157744.90625, 155500.734375, 144065.203125, 154407.1875, 316.0
825881, 157623.53125, 119007.3984375, 157746.84375, 155490.0, 144061.0, 154408.484375, 316.0
825891, 157625.453125, 119006.6640625, 157750.703125, 155490.0, 144061.0, 154408.484375, 316.0
825902, 157619.671875, 119014.796875, 157750.703125, 155490.0, 144065.203125, 154401.625, 316.0
825912, 157621.59375, 119017.0078125, 157746.84375, 155504.390625, 144064.53125, 154407.796875, 316.0
825921, 157619.671875, 119012.578125, 157748.765625, 155488.84375, 144074.328125, 154404.703125, 316.0
825931, 157619.671875, 119014.0625, 157746.84375, 155488.84375, 144074.328125, 154404.703125, 316.0
825941, 157621.59375, 119013.3125, 157746.84375, 155485.0, 144061.390625, 154409.078125, 316.0
825951, 157623.53125, 119007.3984375, 157748.765625, 155487.5, 144055.40625, 154407.1875, 316.0
825961, 157619.671875, 119014.046875, 157746.84375, 155493.078125, 144062.078125, 154409.078125, 314.0
825971, 157621.59375, 119011.09375, 157748.765625, 155496.90625, 144059.625, 154407.1875, 314.0
825981, 157621.59375, 119019.2265625, 157744.90625, 155491.90625, 144060.3125, 154409.078125, 314.0
825991, 157621.59375, 119017.0078125, 157744.90625, 155499.40625, 144066.96875, 154404.703125, 314.0
826001, 157621.59375, 119017.7578125, 157752.625, 155499.984375, 144065.203125, 154404.703125, 314.0
826011, 157619.671875, 119014.796875, 157748.765625, 155485.0, 144055.40625, 154410.96875, 314.0
826021, 157619.671875, 119018.4921875, 157748.765625, 155488.078125, 144062.765625, 154403.515625, 314.0
826031, 157623.53125, 119014.796875, 157748.765625, 155488.078125, 144062.765625, 154403.515625, 314.0
826041, 157625.453125, 119021.4453125, 157748.765625, 155491.90625, 144064.53125, 154404.703125, 314.0
826051, 157621.59375, 119012.578125, 157748.765625, 155490.0, 144054.71875, 154409.078125, 314.0
826071, 157621.59375, 119015.53125, 157746.84375, 155490.0, 144057.859375, 154393.578125, 320.0
826081, 157621.59375, 119013.3125, 157748.765625, 155492.5, 144065.609375, 154406.0, 320.0
826091, 157619.671875, 119017.7421875, 157744.90625, 155496.90625, 144068.75, 154407.1875, 320.0
826101, 157617.75, 119017.7421875, 157746.84375, 155491.90625, 144051.578125, 154404.109375, 320.0
826111, 157621.59375, 119009.609375, 157750.703125, 155491.90625, 144051.578125, 154404.109375, 320.0
826121, 157621.59375, 119011.09375, 157748.765625, 155491.90625, 144051.578125, 154404.109375, 320.0
826131, 157619.671875, 119014.0625, 157750.703125, 155491.90625, 144051.578125, 154404.109375, 320.0
826141, 157619.671875, 119013.3125, 157746.84375, 155497.484375, 144064.53125, 154403.515625, 320.0
826151, 157619.671875, 119014.0625, 157746.84375, 155497.484375, 144064.53125, 154403.515625, 320.0
826161, 157621.59375, 119011.09375, 157750.703125, 155498.828125, 144067.65625, 154406.0, 321.0
826171, 157621.59375, 119014.796875, 157748.765625, 155498.828125, 144067.65625, 154406.0, 321.0
826181, 157619.671875, 119011.828125, 157744.90625, 155486.921875, 144065.203125, 154407.875, 321.0
826191, 157621.59375, 119007.3984375, 157750.703125, 155496.328125, 144058.9375, 154413.453125, 321.0
826201, 157621.59375, 119011.09375, 157750.703125, 155496.328125, 144061.390625, 154401.625, 321.0
826211, 157621.59375, 119011.09375, 157750.703125, 155493.078125, 144062.765625, 154401.625, 321.0
826221, 157619.671875, 119014.796875, 157748.765625, 155492.5, 144057.859375, 154414.046875, 321.0
826231, 157621.59375, 119012.578125, 157748.765625, 155494.40625, 144057.859375, 154414.046875, 321.0
826241, 157621.59375, 119017.0078125, 157750.703125, 155499.40625, 144061.390625, 154406.59375, 321.0
826252, 157619.671875, 119014.796875, 157746.84375, 155496.328125, 144058.9375, 154402.21875, 321.0
826262, 157619.671875, 119014.796875, 157746.84375, 155496.328125, 144058.9375, 154402.21875, 322.0
826271, 157619.671875, 119014.0625, 157750.703125, 155493.828125, 144052.265625, 154401.03125, 322.0
826281, 157623.53125, 119014.796875, 157746.84375, 155490.578125, 144057.859375, 154407.875, 322.0
826291, 157619.671875, 119014.796875, 157744.90625, 155497.484375, 144052.953125, 154398.546875, 322.0
826301, 157621.59375, 119014.0625, 157742.984375, 155494.40625, 144063.84375, 154399.140625, 322.0
826311, 157621.59375, 119019.2265625, 157750.703125, 155496.90625, 144055.40625, 154406.59375, 322.0
826321, 157617.75, 119021.4453125, 157748.765625, 155494.984375, 144062.078125, 154406.59375, 322.0
826331, 157621.59375, 119013.3125, 157744.90625, 155494.984375, 144062.078125, 154406.59375, 322.0
826341, 157621.59375, 119017.0078125, 157744.90625, 155503.8125, 144064.53125, 154408.484375, 322.0
826351, 157619.671875, 119014.796875, 157744.90625, 155494.984375, 144057.171875, 154409.078125, 322.0
826361, 157621.59375, 119014.796875, 157750.703125, 155494.984375, 144057.171875, 154409.078125, 327.0
826371, 157621.59375, 119020.7109375, 157746.84375, 155494.984375, 144057.171875, 154409.078125, 327.0
826381, 157623.53125, 119019.9609375, 157746.84375, 155494.984375, 144057.171875, 154409.078125, 327.0
826391, 157623.53125, 119008.140625, 157750.703125, 155490.578125, 144066.96875, 154410.359375, 327.0
826401, 157619.671875, 119012.578125, 157746.84375, 155499.40625, 144058.9375, 154405.390625, 327.0
826411, 157619.671875, 119011.09375, 157746.84375, 155499.40625, 144058.9375, 154405.390625, 327.0
826421, 157621.59375, 119012.578125, 157748.765625, 155499.40625, 144051.1875, 154406.0, 327.0
826431, 157619.671875, 119011.09375, 157748.765625, 155497.484375, 144058.9375, 154402.828125, 327.0
826442, 157621.59375, 119015.53125, 157744.90625, 155487.5, 144061.390625, 154399.140625, 327.0
826452, 157619.671875, 119013.3125, 157746.84375, 155488.84375, 144059.625, 154416.53125, 327.0
826462, 157621.59375, 119017.0078125, 157746.84375, 155494.984375, 144057.171875, 154406.0, 322.0
826471, 157623.53125, 119011.09375, 157748.765625, 155484.421875, 144058.546875, 154403.515625, 322.0
826481, 157623.53125, 119014.0625, 157746.84375, 155492.5, 144058.546875, 154406.0, 322.0
826491, 157621.59375, 119019.2265625, 157744.90625, 155493.078125, 144051.1875, 154396.65625, 322.0
826501, 157619.671875, 119017.7421875, 157744.90625, 155492.5, 144057.171875, 154409.078125, 322.0
826511, 157619.671875, 119012.578125, 157746.84375, 155496.90625, 144063.84375, 154408.484375, 322.0
826521, 157623.53125, 119011.828125, 157750.703125, 155496.90625, 144058.546875, 154408.484375, 322.0
826531, 157623.53125, 119012.578125, 157748.765625, 155496.90625, 144058.546875, 154408.484375, 322.0
826541, 157617.75, 119016.2734375, 157750.703125, 155496.90625, 144058.546875, 154408.484375, 322.0
826551, 157623.53125, 119013.3125, 157746.84375, 155492.5, 144064.53125, 154417.21875, 322.0
826561, 157621.59375, 119002.2265625, 157746.84375, 155498.828125, 144062.765625, 154410.96875, 324.0
826571, 157621.59375, 119021.4453125, 157750.703125, 155490.0, 144053.640625, 154404.703125, 324.0
826581, 157621.59375, 119014.796875, 157748.765625, 155490.0, 144053.640625, 154404.703125, 324.0
826591, 157621.59375, 119014.0625, 157748.765625, 155490.0, 144053.640625, 154404.703125, 324.0
826601, 157619.671875, 119011.09375, 157750.703125, 155490.0, 144053.640625, 154404.703125, 324.0
826611, 157623.53125, 119017.7421875, 157750.703125, 155490.0, 144053.640625, 154404.703125, 324.0
826631, 157625.453125, 119013.328125, 157744.90625, 155490.0, 144053.640625, 154404.703125, 324.0
826642, 157621.59375, 119011.828125, 157746.84375, 155494.984375, 144050.5, 154408.484375, 324.0
826652, 157621.59375, 119013.3125, 157744.90625, 155490.578125, 144061.390625, 154412.25, 324.0
826661, 157621.59375, 119013.3125, 157744.90625, 155496.328125, 144057.171875, 154404.109375, 320.0
826671, 157625.453125, 119011.828125, 157746.84375, 155496.328125, 144057.171875, 154404.109375, 320.0
826681, 157617.75, 119010.359375, 157750.703125, 155496.328125, 144057.171875, 154404.109375, 320.0
826691, 157621.59375, 119014.046875, 157748.765625, 155496.90625, 144057.859375, 154409.078125, 320.0
826703, 157619.671875, 119013.3125, 157748.765625, 155485.0, 144060.3125, 154402.21875, 320.0
826713, 157625.453125, 119012.578125, 157750.703125, 155491.90625, 144064.53125, 154409.078125, 320.0
826721, 157625.453125, 119012.578125, 157750.703125, 155494.40625, 144058.9375, 154406.59375, 320.0
826731, 157625.453125, 119017.7578125, 157744.90625, 155499.40625, 144052.953125, 154396.65625, 320.0
826741, 157621.59375, 119011.09375, 157750.703125, 155494.984375, 144058.546875, 154407.1875, 320.0
826751, 157619.671875, 119011.09375, 157750.703125, 155490.0, 144059.625, 154407.875, 320.0
826761, 157621.59375, 119003.6953125, 157752.625, 155488.078125, 144065.609375, 154406.59375, 322.0
826771, 157621.59375, 119014.0625, 157750.703125, 155488.078125, 144065.609375, 154406.59375, 322.0
826781, 157623.53125, 119014.796875, 157750.703125, 155491.90625, 144057.171875, 154410.96875, 322.0
826791, 157619.671875, 119005.9296875, 157750.703125, 155491.90625, 144057.171875, 154410.96875, 322.0
826801, 157621.59375, 119011.09375, 157746.84375, 155495.75, 144062.765625, 154409.078125, 322.0
826811, 157619.671875, 119006.6640625, 157748.765625, 155494.984375, 144052.953125, 154407.1875, 322.0
826831, 157623.53125, 119014.796875, 157746.84375, 155494.984375, 144052.953125, 154407.1875, 322.0
826841, 157621.59375, 119016.2734375, 157748.765625, 155485.0, 144057.859375, 154414.046875, 322.0
