timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
197469, 157573.515625, 119172.09375, 157690.921875, 156362.1875, 145006.0, 155121.453125, 1.917810082435608, 308.0
197490, 157575.4375, 119178.7421875, 157689.0, 156364.6875, 145003.140625, 155100.28125, 1.919044852256775, 308.0
197509, 157575.4375, 119175.0390625, 157692.859375, 156353.359375, 144996.875, 155116.59375, 1.9215267896652222, 308.0
197529, 157577.359375, 119172.09375, 157692.859375, 156360.84375, 145002.453125, 155109.03125, 1.9216243028640747, 308.0
197550, 157573.515625, 119173.5703125, 157689.0, 156362.765625, 144998.640625, 155106.546875, 1.9236234426498413, 308.0
197569, 157575.4375, 119175.7890625, 157687.078125, 156353.359375, 144996.875, 155101.578125, 1.924800157546997, 303.0
197589, 157575.4375, 119175.7890625, 157689.0, 156348.359375, 145004.234375, 155100.28125, 1.927039384841919, 303.0
197609, 157571.59375, 119176.5234375, 157690.921875, 156354.703125, 144997.546875, 155100.28125, 1.9273977279663086, 303.0
197629, 157575.4375, 119175.7890625, 157692.859375, 156356.421875, 145006.0, 155107.140625, 1.9272394180297852, 303.0
197650, 157573.515625, 119168.390625, 157690.921875, 156360.265625, 144998.234375, 155102.171875, 1.9286969900131226, 303.0
197669, 157571.59375, 119170.609375, 157692.859375, 156348.9375, 144994.421875, 155102.171875, 1.9309861660003662, 303.0
197689, 157575.4375, 119174.3046875, 157690.921875, 156353.359375, 145003.546875, 155103.359375, 1.9320036172866821, 303.0
197709, 157569.671875, 119170.609375, 157692.859375, 156367.765625, 144991.296875, 155099.6875, 1.9325190782546997, 303.0
197729, 157567.75, 119173.5703125, 157689.0, 156356.421875, 144992.65625, 155095.3125, 1.9321837425231934, 303.0
197750, 157575.4375, 119163.953125, 157690.921875, 156356.421875, 144992.65625, 155095.3125, 1.9324800968170166, 303.0
197769, 157573.515625, 119166.90625, 157690.921875, 156353.359375, 145003.96875, 155099.6875, 1.9324800968170166, 305.0
197789, 157573.515625, 119174.3046875, 157689.0, 156355.28125, 145000.421875, 155099.6875, 1.932021141052246, 305.0
197809, 157573.515625, 119167.65625, 157690.921875, 156350.28125, 144994.421875, 155112.109375, 1.9326173067092896, 305.0
197829, 157573.515625, 119167.65625, 157689.0, 156357.78125, 144997.546875, 155104.65625, 1.9358680248260498, 305.0
197849, 157575.4375, 119168.390625, 157690.921875, 156358.34375, 145001.78125, 155097.796875, 1.9363369941711426, 305.0
197869, 157571.59375, 119173.5703125, 157689.0, 156350.28125, 144996.875, 155100.984375, 1.9371951818466187, 302.0
197889, 157577.359375, 119169.875, 157692.859375, 156350.859375, 144987.75, 155097.203125, 1.9375689029693604, 302.0
197909, 157571.59375, 119171.359375, 157690.921875, 156355.28125, 145001.78125, 155106.546875, 1.940447211265564, 302.0
197929, 157575.4375, 119168.390625, 157692.859375, 156349.703125, 145001.78125, 155097.203125, 1.940019965171814, 302.0
197950, 157575.4375, 119172.1015625, 157689.0, 156350.859375, 144999.328125, 155101.578125, 1.9422926902770996, 302.0
197969, 157571.59375, 119169.875, 157689.0, 156357.78125, 144991.96875, 155104.65625, 1.9429571628570557, 304.0
197991, 157573.515625, 119169.875, 157694.78125, 156355.28125, 145005.328125, 155094.71875, 1.9432331323623657, 304.0
198009, 157571.59375, 119164.703125, 157690.921875, 156354.125, 144995.09375, 155104.65625, 1.942642331123352, 304.0
198029, 157573.515625, 119167.65625, 157692.859375, 156354.703125, 144995.09375, 155104.0625, 1.9435858726501465, 304.0
198049, 157577.359375, 119165.4375, 157694.78125, 156360.265625, 145000.421875, 155104.65625, 1.944197416305542, 304.0
198069, 157571.59375, 119172.09375, 157692.859375, 156359.703125, 144994.421875, 155107.140625, 1.9388397932052612, 305.0
198089, 157579.28125, 119168.390625, 157690.921875, 156343.359375, 144995.09375, 155099.6875, 1.9416297674179077, 305.0
198109, 157571.59375, 119171.359375, 157690.921875, 156352.78125, 145004.234375, 155102.171875, 1.9430009126663208, 305.0
198129, 157573.515625, 119171.359375, 157690.921875, 156357.203125, 144994.421875, 155104.0625, 1.9450379610061646, 305.0
198149, 157573.515625, 119168.390625, 157694.78125, 156345.859375, 144996.875, 155094.71875, 1.946926474571228, 305.0
198169, 157573.515625, 119166.171875, 157690.921875, 156352.203125, 144987.75, 155090.9375, 1.9473859071731567, 303.0
198190, 157573.515625, 119167.65625, 157689.0, 156352.78125, 144994.421875, 155094.71875, 1.9475442171096802, 303.0
198209, 157571.59375, 119166.171875, 157689.0, 156348.359375, 144996.875, 155090.9375, 1.9493224620819092, 303.0
198229, 157573.515625, 119162.46875, 157689.0, 156342.796875, 144991.96875, 155097.203125, 1.9495614767074585, 303.0
198249, 157571.59375, 119166.171875, 157692.859375, 156352.203125, 144998.640625, 155102.765625, 1.9505183696746826, 303.0
198269, 157575.4375, 119176.5234375, 157687.078125, 156342.796875, 144991.296875, 155101.578125, 1.9501776695251465, 300.0
198309, 157571.59375, 119166.171875, 157690.921875, 156353.359375, 145003.546875, 155096.609375, 1.9532103538513184, 300.0
198329, 157575.4375, 119166.171875, 157692.859375, 156357.203125, 144989.515625, 155100.28125, 1.9532371759414673, 300.0
198349, 157569.671875, 119166.171875, 157690.921875, 156352.203125, 144999.328125, 155094.125, 1.9540143013000488, 300.0
198369, 157571.59375, 119166.90625, 157692.859375, 156342.21875, 144996.1875, 155096.609375, 1.953365683555603, 296.0
198390, 157575.4375, 119171.359375, 157690.921875, 156352.203125, 144983.9375, 155099.6875, 1.9555362462997437, 296.0
198409, 157571.59375, 119168.390625, 157690.921875, 156343.359375, 144996.1875, 155099.6875, 1.957065463066101, 296.0
198429, 157573.515625, 119178.0078125, 157690.921875, 156342.796875, 144993.75, 155095.3125, 1.95529305934906, 296.0
198450, 157571.59375, 119170.609375, 157690.921875, 156349.703125, 144992.65625, 155104.0625, 1.9573038816452026, 296.0
198469, 157575.4375, 119174.3046875, 157692.859375, 156348.359375, 144994.421875, 155094.125, 1.9566106796264648, 301.0
198490, 157569.671875, 119171.34375, 157690.921875, 156347.78125, 144995.09375, 155090.34375, 1.9572325944900513, 301.0
198509, 157573.515625, 119170.609375, 157694.78125, 156349.703125, 144991.296875, 155109.03125, 1.9588112831115723, 301.0
198529, 157575.4375, 119168.390625, 157690.921875, 156348.359375, 144994.421875, 155089.75, 1.9603803157806396, 301.0
198549, 157575.4375, 119169.875, 157690.921875, 156336.453125, 144986.390625, 155096.609375, 1.9609768390655518, 301.0
198569, 157575.4375, 119175.7890625, 157694.78125, 156357.203125, 144993.0625, 155099.6875, 1.962328553199768, 301.0
198609, 157571.59375, 119172.09375, 157692.859375, 156349.140625, 144987.75, 155092.234375, 1.9637460708618164, 301.0
198629, 157575.4375, 119169.875, 157689.0, 156344.71875, 144998.640625, 155096.609375, 1.9646474123001099, 301.0
198649, 157571.59375, 119168.390625, 157692.859375, 156348.359375, 144996.875, 155097.796875, 1.9650121927261353, 301.0
198669, 157575.4375, 119165.4375, 157696.703125, 156347.78125, 144989.515625, 155089.75, 1.9650121927261353, 300.0
198690, 157571.59375, 119170.609375, 157692.859375, 156343.359375, 144992.65625, 155098.5, 1.9650181531906128, 300.0
198709, 157573.515625, 119170.609375, 157690.921875, 156357.203125, 144994.421875, 155090.34375, 1.9669581651687622, 300.0
198729, 157573.515625, 119167.65625, 157689.0, 156357.203125, 144994.421875, 155090.34375, 1.9681246280670166, 300.0
198751, 157571.59375, 119167.65625, 157690.921875, 156349.703125, 144991.296875, 155087.265625, 1.9696078300476074, 300.0
198769, 157575.4375, 119168.390625, 157690.921875, 156347.21875, 144991.96875, 155097.203125, 1.9703950881958008, 301.0
198790, 157571.59375, 119170.625, 157690.921875, 156347.78125, 144989.515625, 155098.5, 1.9709049463272095, 301.0
198809, 157571.59375, 119176.5234375, 157690.921875, 156344.71875, 144988.421875, 155096.609375, 1.972301721572876, 301.0
198829, 157575.4375, 119168.390625, 157694.78125, 156356.625, 144996.1875, 155096.609375, 1.9728673696517944, 301.0
198850, 157573.515625, 119165.4375, 157694.78125, 156345.859375, 144991.96875, 155090.34375, 1.9731230735778809, 301.0
198869, 157575.4375, 119165.4375, 157692.859375, 156344.71875, 144989.515625, 155094.71875, 1.974970817565918, 305.0
198889, 157569.671875, 119172.828125, 157689.0, 156347.78125, 144996.875, 155101.578125, 1.977190613746643, 305.0
198909, 157573.515625, 119169.125, 157689.0, 156340.296875, 144988.84375, 155096.609375, 1.977705717086792, 305.0
198929, 157573.515625, 119170.609375, 157689.0, 156338.375, 145002.1875, 155096.609375, 1.9796911478042603, 305.0
198949, 157573.515625, 119169.125, 157689.0, 156340.296875, 144987.0625, 155091.640625, 1.9798753261566162, 305.0
198969, 157575.4375, 119166.171875, 157692.859375, 156342.796875, 144991.296875, 155087.265625, 1.9819371700286865, 305.0
198990, 157573.515625, 119172.09375, 157694.78125, 156352.203125, 144988.84375, 155087.859375, 1.9829550981521606, 302.0
199009, 157573.515625, 119170.609375, 157692.859375, 156347.21875, 144988.84375, 155094.71875, 1.984169840812683, 302.0
199029, 157573.515625, 119175.0390625, 157690.921875, 156351.625, 144991.96875, 155102.171875, 1.9843196868896484, 302.0
199069, 157571.59375, 119164.703125, 157690.921875, 156342.21875, 144987.0625, 155087.265625, 1.9862772226333618, 302.0
199089, 157571.59375, 119168.390625, 157689.0, 156340.296875, 144988.84375, 155090.34375, 1.9851864576339722, 302.0
199109, 157577.359375, 119173.5625, 157690.921875, 156328.390625, 144991.96875, 155087.265625, 1.986224889755249, 302.0
199129, 157573.515625, 119169.875, 157694.78125, 156344.71875, 144987.75, 155093.53125, 1.9865260124206543, 302.0
199149, 157573.515625, 119166.171875, 157692.859375, 156340.296875, 144995.515625, 155089.75, 1.9852488040924072, 302.0
199169, 157573.515625, 119176.5234375, 157690.921875, 156342.796875, 144991.96875, 155094.125, 1.9862362146377563, 32766.0
199190, 157573.515625, 119169.875, 157690.921875, 156344.71875, 144983.9375, 155090.34375, 1.987208604812622, 32766.0
199209, 157575.4375, 119169.875, 157690.921875, 156340.296875, 144988.84375, 155089.75, 1.9888561964035034, 32766.0
199229, 157571.59375, 119172.828125, 157690.921875, 156342.21875, 144988.84375, 155084.78125, 1.9900245666503906, 32766.0
199249, 157573.515625, 119160.2578125, 157692.859375, 156342.21875, 144988.84375, 155084.78125, 1.9908196926116943, 32766.0
199269, 157575.4375, 119168.40625, 157690.921875, 156339.71875, 144989.515625, 155091.640625, 1.9934437274932861, 301.0
199290, 157575.4375, 119166.171875, 157690.921875, 156340.296875, 144987.75, 155094.125, 1.9938452243804932, 301.0
199309, 157571.59375, 119167.65625, 157690.921875, 156335.296875, 144993.0625, 155091.640625, 1.9950072765350342, 301.0
199329, 157571.59375, 119173.5703125, 157690.921875, 156332.234375, 144974.796875, 155095.421875, 1.9963457584381104, 301.0
199349, 157575.4375, 119166.921875, 157689.0, 156342.21875, 144977.25, 155087.265625, 1.9981781244277954, 301.0
199369, 157571.59375, 119174.3046875, 157690.921875, 156340.296875, 144980.390625, 155089.15625, 2.0008928775787354, 306.0
199389, 157573.515625, 119172.09375, 157694.78125, 156328.390625, 144989.515625, 155092.234375, 2.0013058185577393, 306.0
199409, 157571.59375, 119170.609375, 157694.78125, 156337.21875, 144988.84375, 155087.265625, 2.000278949737549, 306.0
199429, 157571.59375, 119170.609375, 157694.78125, 156333.375, 144982.84375, 155089.75, 1.9990386962890625, 306.0
199449, 157575.4375, 119171.359375, 157694.78125, 156334.734375, 144986.390625, 155096.609375, 2.001441717147827, 306.0
199469, 157575.4375, 119166.921875, 157690.921875, 156344.71875, 144986.390625, 155086.078125, 2.0015227794647217, 306.0
199489, 157571.59375, 119161.734375, 157692.859375, 156337.21875, 144984.609375, 155089.75, 2.0030248165130615, 306.0
199509, 157573.515625, 119163.953125, 157687.078125, 156342.796875, 144990.609375, 155092.234375, 2.004274845123291, 306.0
199529, 157573.515625, 119170.609375, 157690.921875, 156342.21875, 144982.15625, 155089.75, 2.005682945251465, 306.0
199550, 157571.59375, 119167.65625, 157690.921875, 156340.296875, 144989.515625, 155087.265625, 2.0078885555267334, 306.0
199569, 157577.359375, 119165.4375, 157690.921875, 156336.65625, 144995.515625, 155091.640625, 2.006955146789551, 304.0
199590, 157571.59375, 119163.953125, 157696.703125, 156328.390625, 144989.515625, 155094.71875, 2.0066516399383545, 304.0
199609, 157573.515625, 119169.875, 157692.859375, 156342.21875, 144983.25, 155091.046875, 2.009246587753296, 304.0
199629, 157571.59375, 119166.90625, 157692.859375, 156336.65625, 144986.390625, 155086.671875, 2.0104403495788574, 304.0
199651, 157573.515625, 119167.65625, 157692.859375, 156330.875, 144987.0625, 155089.75, 2.0117692947387695, 304.0
199669, 157573.515625, 119164.6875, 157690.921875, 156342.796875, 144990.609375, 155084.78125, 2.012810230255127, 300.0
199691, 157571.59375, 119174.3046875, 157692.859375, 156333.375, 144987.0625, 155082.890625, 2.013686180114746, 300.0
199709, 157577.359375, 119167.65625, 157692.859375, 156344.71875, 144987.484375, 155087.96875, 2.0142860412597656, 300.0
199730, 157569.671875, 119168.390625, 157689.0, 156341.640625, 144990.609375, 155097.203125, 2.0154287815093994, 300.0
199749, 157571.59375, 119166.921875, 157694.78125, 156336.65625, 144984.609375, 155086.671875, 2.0145490169525146, 300.0
199769, 157573.515625, 119166.921875, 157692.859375, 156336.65625, 144983.25, 155085.375, 2.0172407627105713, 304.0
199790, 157569.671875, 119166.171875, 157692.859375, 156335.296875, 144978.609375, 155085.375, 2.0171902179718018, 304.0
199809, 157575.4375, 119166.921875, 157690.921875, 156334.734375, 144986.390625, 155086.671875, 2.0192182064056396, 304.0
199830, 157573.515625, 119166.921875, 157690.921875, 156331.65625, 144983.25, 155089.15625, 2.0189478397369385, 304.0
199850, 157575.4375, 119159.5234375, 157690.921875, 156336.65625, 144983.9375, 155094.125, 2.0185129642486572, 304.0
199869, 157569.671875, 119165.4375, 157694.78125, 156334.734375, 144983.25, 155089.15625, 2.021352767944336, 302.0
199890, 157571.59375, 119163.21875, 157692.859375, 156337.21875, 144983.9375, 155079.21875, 2.021294593811035, 302.0
199909, 157573.515625, 119167.65625, 157690.921875, 156337.21875, 144983.9375, 155091.046875, 2.0214388370513916, 302.0
199929, 157571.59375, 119161.0, 157692.859375, 156336.65625, 144987.0625, 155086.078125, 2.0210280418395996, 302.0
199949, 157569.671875, 119163.21875, 157692.859375, 156339.71875, 144975.484375, 155077.921875, 2.0190021991729736, 302.0
199969, 157571.59375, 119171.359375, 157692.859375, 156337.21875, 144985.703125, 155077.328125, 2.0186054706573486, 303.0
199991, 157573.515625, 119167.65625, 157692.859375, 156339.140625, 144983.9375, 155077.328125, 2.0198683738708496, 303.0
200009, 157577.359375, 119162.46875, 157692.859375, 156334.734375, 144980.390625, 155086.671875, 2.020935535430908, 303.0
200030, 157573.515625, 119163.21875, 157692.859375, 156330.3125, 144983.25, 155086.671875, 2.0221269130706787, 303.0
200049, 157573.515625, 119167.65625, 157690.921875, 156330.3125, 144979.703125, 155096.015625, 2.0233185291290283, 303.0
200069, 157573.515625, 119169.875, 157692.859375, 156333.375, 144983.25, 155089.15625, 2.0236334800720215, 302.0
200089, 157573.515625, 119165.4375, 157690.921875, 156337.21875, 144983.9375, 155083.59375, 2.022169589996338, 302.0
200109, 157573.515625, 119163.21875, 157690.921875, 156332.234375, 144984.609375, 155090.453125, 2.0230088233947754, 302.0
200129, 157571.59375, 119166.171875, 157690.921875, 156333.375, 144979.703125, 155075.4375, 2.0234339237213135, 302.0
200149, 157571.59375, 119163.21875, 157692.859375, 156334.15625, 144983.9375, 155094.125, 2.0230069160461426, 302.0
200169, 157575.4375, 119161.0, 157692.859375, 156332.234375, 144977.9375, 155086.078125, 2.0248491764068604, 303.0
200190, 157573.515625, 119161.0, 157689.0, 156330.875, 144979.03125, 155086.671875, 2.0246729850769043, 303.0
200209, 157573.515625, 119169.140625, 157694.78125, 156329.734375, 144986.390625, 155091.046875, 2.0258233547210693, 303.0
200229, 157575.4375, 119163.21875, 157690.921875, 156334.734375, 144979.03125, 155081.703125, 2.025576114654541, 303.0
200249, 157573.515625, 119168.40625, 157689.0, 156338.578125, 144990.609375, 155076.734375, 2.026441812515259, 303.0
200269, 157571.59375, 119158.7890625, 157692.859375, 156332.796875, 144981.484375, 155080.40625, 2.028902769088745, 308.0
200289, 157571.59375, 119163.953125, 157692.859375, 156334.734375, 144983.9375, 155083.59375, 2.029799461364746, 308.0
200309, 157573.515625, 119165.4375, 157692.859375, 156333.0, 144979.703125, 155082.296875, 2.031034231185913, 308.0
200329, 157575.4375, 119159.5234375, 157694.78125, 156334.15625, 144981.484375, 155091.046875, 2.0327651500701904, 308.0
200349, 157569.671875, 119160.265625, 157689.0, 156336.65625, 144974.125, 155088.5625, 2.0336074829101562, 308.0
200369, 157573.515625, 119163.953125, 157692.859375, 156332.234375, 144974.125, 155091.640625, 2.0349652767181396, 303.0
200389, 157573.515625, 119162.46875, 157692.859375, 156324.734375, 144974.796875, 155076.140625, 2.035557270050049, 303.0
200409, 157571.59375, 119161.0, 157692.859375, 156336.65625, 144972.34375, 155077.921875, 2.0368072986602783, 303.0
200430, 157571.59375, 119161.734375, 157694.78125, 156327.234375, 144981.484375, 155086.671875, 2.0377633571624756, 303.0
